"81A944 AUTOMATED HEALTH SYSTEMS "
Date Range :	11/14/2023 - 11/14/2024
"
"
"
"
Activity Date,Activity,Fund,Money Source,"# of Units",Unit Price,Amount
2024-05-31,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.084,35.236515,2.96
2024-05-31,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.3931,43.572314,17.13
2024-05-31,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.27,35.030557,9.46
2024-05-31,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.7827,19.624247,15.36
2024-05-31,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.0955,30.88004,2.95
2024-05-31,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.1905,21.728308,4.14
2024-05-31,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.2305,26.897065,6.2
2024-05-31,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.4881,9.095804,4.44
2024-05-31,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1257,35.236515,4.43
2024-05-31,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.5898,43.572314,25.7
2024-05-31,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.4048,35.030557,14.18
2024-05-31,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.1741,19.624247,23.04
2024-05-31,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1438,30.88004,4.44
2024-05-31,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.2853,21.728308,6.2
2024-05-20,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.1944,27.215683,5.29
2024-05-20,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.4098,9.223762,3.78
2024-05-20,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.1064,35.513971,3.78
2024-05-20,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.4934,44.449679,21.93
2024-05-20,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.3399,35.567315,12.09
2024-05-20,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.9813,20.034439,19.66
2024-05-20,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1217,31.058645,3.78
2024-05-20,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2394,22.095658,5.29
2024-05-20,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.2429,27.215683,6.61
2024-05-20,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.5128,9.223762,4.73
2024-05-20,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1329,35.513971,4.72
2024-05-20,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.6167,44.449679,27.41
2024-05-20,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.4251,35.567315,15.12
2024-05-20,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.2264,20.034439,24.57
2024-05-20,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.152,31.058645,4.72
2024-05-20,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.2996,22.095658,6.62
2024-05-03,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.1761,26.522182,4.67
2024-05-03,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.3674,9.091605,3.34
2024-05-03,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0968,34.41381,3.33
2024-05-03,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.4549,42.533594,19.35
2024-05-03,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.3126,34.160215,10.68
2024-05-03,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.8991,19.285823,17.34
2024-05-03,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1114,29.983189,3.34
2024-05-03,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2181,21.414341,4.67
2024-05-03,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.2202,26.522182,5.84
2024-05-03,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.4587,9.091605,4.17
2024-05-03,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1212,34.41381,4.17
2024-05-03,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.5685,42.533594,24.18
2024-05-03,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.3908,34.160215,13.35
2024-05-03,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.1241,19.285823,21.68
2024-05-03,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1391,29.983189,4.17
2024-05-03,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.2727,21.414341,5.84
2024-04-19,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.1811,26.006559,4.71
2024-04-19,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.3764,8.927275,3.36
2024-04-19,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.1008,33.331714,3.36
2024-04-19,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.4707,41.429802,19.5
2024-04-19,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.3262,32.990422,10.76
2024-04-19,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.938,18.634854,17.48
2024-04-19,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1157,29.048477,3.36
2024-04-19,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2276,20.696179,4.71
2024-04-19,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.2261,26.006559,5.88
2024-04-19,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.4716,8.927275,4.21
2024-04-19,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.126,33.331714,4.2
2024-04-19,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.5882,41.429802,24.37
2024-04-19,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.4077,32.990422,13.45
2024-04-19,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.1725,18.634854,21.85
2024-04-19,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1449,29.048477,4.21
2024-04-19,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.2841,20.696179,5.88
2024-04-05,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.1782,27.10363,4.83
2024-04-05,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.3747,9.233974,3.46
2024-04-05,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0989,34.87737,3.45
2024-04-05,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.4606,43.489749,20.03
2024-04-05,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.3184,34.700123,11.05
2024-04-05,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.9224,19.471861,17.96
2024-04-05,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1137,30.432162,3.46
2024-04-05,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2207,21.8809,4.83
2024-04-05,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.3121,27.10363,8.46
2024-04-05,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.6541,9.233974,6.04
2024-04-05,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1735,34.87737,6.05
2024-04-05,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.8059,43.489749,35.05
2024-04-05,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.5573,34.700123,19.34
2024-04-05,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.6141,19.471861,31.43
2024-04-05,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1985,30.432162,6.04
2024-04-05,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.3866,21.8809,8.46
2024-03-22,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.1796,27.061375,4.86
2024-03-22,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.3739,9.281753,3.47
2024-03-22,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.1,34.692721,3.47
2024-03-22,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.4634,43.438884,20.13
2024-03-22,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.3184,34.895746,11.11
2024-03-22,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.9246,19.521776,18.05
2024-03-22,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1134,30.606811,3.47
2024-03-22,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2214,21.95594,4.86
2024-03-22,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.3141,27.061375,8.5
2024-03-22,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.655,9.281753,6.08
2024-03-22,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.175,34.692721,6.07
2024-03-22,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.811,43.438884,35.23
2024-03-22,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.5571,34.895746,19.44
2024-03-22,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.6177,19.521776,31.58
2024-03-22,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1986,30.606811,6.08
2024-03-22,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.3871,21.95594,8.5
2024-03-08,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.178,26.797907,4.77
2024-03-08,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.3585,9.482952,3.4
2024-03-08,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0995,34.265912,3.41
2024-03-08,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.4644,42.527392,19.75
2024-03-08,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.3168,34.408244,10.9
2024-03-08,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.9148,19.358942,17.71
2024-03-08,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1135,29.954157,3.4
2024-03-08,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2189,21.78928,4.77
2024-03-08,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.3112,26.797907,8.34
2024-03-08,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.6285,9.482952,5.96
2024-03-08,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1739,34.265912,5.96
2024-03-08,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.8129,42.527392,34.57
2024-03-08,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.5542,34.408244,19.07
2024-03-08,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.6013,19.358942,31
2024-03-08,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.199,29.954157,5.96
2024-03-08,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.3828,21.78928,8.34
2024-02-23,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.1931,26.25591,5.07
2024-02-23,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.3908,9.288152,3.63
2024-02-23,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.1076,33.656806,3.62
2024-02-23,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.5036,41.742846,21.02
2024-02-23,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.341,33.98933,11.59
2024-02-23,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.9944,18.946557,18.84
2024-02-23,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1221,29.738768,3.63
2024-02-23,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2394,21.176506,5.07
2024-02-23,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.3382,26.25591,8.88
2024-02-23,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.6826,9.288152,6.34
2024-02-23,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1884,33.656806,6.34
2024-02-23,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.8811,41.742846,36.78
2024-02-23,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.597,33.98933,20.29
2024-02-23,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.7402,18.946557,32.97
2024-02-23,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.2132,29.738768,6.34
2024-02-23,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.4193,21.176506,8.88
2024-02-09,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.2176,25.593432,5.57
2024-02-09,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.428,9.322634,3.99
2024-02-09,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.119,33.432793,3.98
2024-02-09,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.5616,41.11657,23.09
2024-02-09,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.3819,33.38628,12.75
2024-02-09,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,1.1165,18.540542,20.7
2024-02-09,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1359,29.360692,3.99
2024-02-09,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2661,20.930708,5.57
2024-02-09,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.3813,25.593432,9.76
2024-02-09,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.7466,9.322634,6.96
2024-02-09,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.2085,33.432793,6.97
2024-02-09,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.9831,41.11657,40.42
2024-02-09,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.6679,33.38628,22.3
2024-02-09,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.9546,18.540542,36.24
2024-02-09,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.2371,29.360692,6.96
2024-02-09,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.4663,20.930708,9.76
2024-02-02,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.1962,25.428577,4.99
2024-02-02,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.3784,9.407685,3.56
2024-02-02,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.1074,33.149377,3.56
2024-02-02,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.5109,40.460975,20.67
2024-02-02,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.3466,32.886341,11.4
2024-02-02,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,1.0133,18.28752,18.53
2024-02-02,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1229,28.960905,3.56
2024-02-02,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2427,20.560742,4.99
2024-02-02,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.3433,25.428577,8.73
2024-02-02,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.6633,9.407685,6.24
2024-02-02,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1879,33.149377,6.23
2024-02-02,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.8939,40.460975,36.17
2024-02-02,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.6066,32.886341,19.95
2024-02-02,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.7728,18.28752,32.42
2024-02-02,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.2155,28.960905,6.24
2024-02-02,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.4246,20.560742,8.73
2024-01-12,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Safe Harbor Match,0.1689,24.988252,4.22
2024-01-12,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Safe Harbor Match,0.3132,9.610827,3.01
2024-01-12,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Safe Harbor Match,0.0916,32.952159,3.02
2024-01-12,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Safe Harbor Match,0.447,39.101025,17.48
2024-01-12,CONTRIBUTION,1899 American Funds New Perspective R6,Safe Harbor Match,0.3017,31.983421,9.65
2024-01-12,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Safe Harbor Match,0.8695,18.033968,15.68
2024-01-12,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Safe Harbor Match,0.1077,27.941072,3.01
2024-01-12,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Safe Harbor Match,0.2078,20.305826,4.22
2024-01-12,CONTRIBUTION,6595 Victory Sycmr Established Value F R6,Employee PreTax,0.2957,24.988252,7.39
2024-01-12,CONTRIBUTION,3869 BrandywineGLOBAL Glbl Opp Bnd Fd IS,Employee PreTax,0.5483,9.610827,5.27
2024-01-12,CONTRIBUTION,2566 DFA U.S. Targeted Value Port Inst,Employee PreTax,0.1602,32.952159,5.28
2024-01-12,CONTRIBUTION,2323 American Funds Fundamental Invst R6,Employee PreTax,0.7823,39.101025,30.59
2024-01-12,CONTRIBUTION,1899 American Funds New Perspective R6,Employee PreTax,0.5281,31.983421,16.89
2024-01-12,CONTRIBUTION,1723 American Funds EUPAC Fund R6,Employee PreTax,1.521,18.033968,27.43
2024-01-12,CONTRIBUTION,0899 Vanguard 500 Index Fund Adm,Employee PreTax,0.1886,27.941072,5.27
2024-01-12,CONTRIBUTION,0757 Vanguard Small-Cap Index Fund Adm,Employee PreTax,0.3639,20.305826,7.39
